Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/17,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,16.9,12.5,75,102440,9999,9999,347,0,0,0,999900,999900,999900,99990,45,3,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/17,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,16.5,11.5,72,102440,9999,9999,359,0,0,0,999900,999900,999900,99990,67,4,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/17,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,16.2,9.2,63,102440,9999,9999,337,0,0,0,999900,999900,999900,99990,67,4,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/17,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,15.8,9.2,65,102440,9999,9999,360,0,0,0,999900,999900,999900,99990,67,3,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,15.1,10.7,75,102440,9999,9999,333,0,0,0,999900,999900,999900,99990,67,2,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.5,11.5,82,102440,9999,9999,349,0,0,0,999900,999900,999900,99990,0,0,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.3,12.3,88,102440,9999,9999,349,0,0,0,999900,999900,999900,99990,0,0,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,4:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.5,12.3,87,102440,9999,9999,332,0,0,0,999900,999900,999900,99990,0,0,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,5:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.7,13,90,102440,9999,9999,339,0,0,0,999900,999900,999900,99990,0,0,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,6:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.9,11.1,78,102440,9999,9999,350,0,0,0,999900,999900,999900,99990,45,2,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,7:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.9,11.1,78,102440,9999,9999,325,0,0,0,999900,999900,999900,99990,45,2,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,8:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,15,11.6,80,102440,9999,9999,359,14,0,14,999900,999900,999900,99990,67,2,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,9:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,15.5,11.6,78,102440,9999,9999,339,72,0,72,999900,999900,999900,99990,67,3,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,10:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,17.4,11.8,70,102440,9999,9999,337,300,268,127,999900,999900,999900,99990,67,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,11:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,18.3,11.5,65,102440,9999,9999,376,500,534,115,999900,999900,999900,99990,67,2,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,12:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,18.4,11,62,102440,9999,9999,376,372,0,372,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,13:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,18.9,11.4,62,102440,9999,9999,358,217,0,217,999900,999900,999900,99990,360,3,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,14:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,19.1,11.9,63,102440,9999,9999,339,306,0,306,999900,999900,999900,99990,67,1,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,15:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,19.7,11.6,59,102440,9999,9999,365,356,314,207,999900,999900,999900,99990,67,3,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,16:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,18.8,12,65,102440,9999,9999,365,94,0,94,999900,999900,999900,99990,22,3,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,17:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,18.4,12.1,67,102440,9999,9999,342,17,0,17,999900,999900,999900,99990,22,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,18:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,18.2,11.7,66,102440,9999,9999,349,8,0,8,999900,999900,999900,99990,360,2,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,19:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,17.9,11.6,66,102440,9999,9999,366,0,0,0,999900,999900,999900,99990,22,3,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,17.6,12.2,71,102440,9999,9999,347,0,0,0,999900,999900,999900,99990,22,4,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,16.5,9.2,62,102440,9999,9999,351,0,0,0,999900,999900,999900,99990,22,5,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,16.1,8.6,61,102440,9999,9999,344,0,0,0,999900,999900,999900,99990,22,4,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,15.9,9.8,67,102440,9999,9999,322,0,0,0,999900,999900,999900,99990,22,4,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/18,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,15.5,9.5,68,102440,9999,9999,339,0,0,0,999900,999900,999900,99990,22,3,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,13.2,10.8,85,102600,9999,9999,317,0,0,0,999900,999900,999900,99990,22,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.7,9.9,83,102600,9999,9999,327,0,0,0,999900,999900,999900,99990,22,3,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.2,10.4,89,102600,9999,9999,312,0,0,0,999900,999900,999900,99990,22,1,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,4:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.4,11.1,92,102600,9999,9999,329,0,0,0,999900,999900,999900,99990,315,2,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,5:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.6,10.4,92,102600,9999,9999,329,0,0,0,999900,999900,999900,99990,337,1,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,6:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12,11.4,96,102600,9999,9999,320,0,0,0,999900,999900,999900,99990,315,1,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,7:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.4,11.4,94,102600,9999,9999,339,0,0,0,999900,999900,999900,99990,22,3,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,8:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.6,11.3,92,102600,9999,9999,325,0,0,0,999900,999900,999900,99990,360,3,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,9:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.6,10.3,86,102600,9999,9999,329,19,0,19,999900,999900,999900,99990,337,3,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,10:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,13,10.7,86,102600,9999,9999,321,47,0,47,999900,999900,999900,99990,337,3,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,11:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,13,10.3,84,102600,9999,9999,326,67,0,67,999900,999900,999900,99990,360,4,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,12:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.8,10.9,88,102600,9999,9999,347,67,0,67,999900,999900,999900,99990,337,4,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,13:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.8,10.9,88,102600,9999,9999,326,108,0,108,999900,999900,999900,99990,337,3,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,14:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.2,10.6,90,102600,9999,9999,344,3,0,3,999900,999900,999900,99990,337,3,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,15:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.2,10.6,90,102600,9999,9999,332,0,0,0,999900,999900,999900,99990,292,3,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,16:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.4,10.6,89,102600,9999,9999,318,0,0,0,999900,999900,999900,99990,270,3,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,17:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.2,9.4,83,102600,9999,9999,316,0,0,0,999900,999900,999900,99990,292,2,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,18:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12,9.7,86,102600,9999,9999,323,0,0,0,999900,999900,999900,99990,292,3,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,19:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12,9.2,83,102600,9999,9999,329,0,0,0,999900,999900,999900,99990,315,3,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.7,9.5,86,102600,9999,9999,341,0,0,0,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.2,9.6,90,102600,9999,9999,307,0,0,0,999900,999900,999900,99990,292,1,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.1,9.6,91,102600,9999,9999,317,0,0,0,999900,999900,999900,99990,292,2,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.1,9.9,92,102600,9999,9999,322,0,0,0,999900,999900,999900,99990,292,2,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/19,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,10.9,9.6,92,102600,9999,9999,318,0,0,0,999900,999900,999900,99990,292,2,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,10.5,9.5,94,102700,9999,9999,308,0,0,0,999900,999900,999900,99990,292,1,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.5,8.9,96,102700,9999,9999,303,0,0,0,999900,999900,999900,99990,0,0,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.5,8.9,96,102700,9999,9999,309,0,0,0,999900,999900,999900,99990,270,2,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,4:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.5,8.9,96,102700,9999,9999,294,0,0,0,999900,999900,999900,99990,0,0,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,5:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.6,9,96,102700,9999,9999,304,0,0,0,999900,999900,999900,99990,270,2,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,6:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.4,8.8,96,102700,9999,9999,329,0,0,0,999900,999900,999900,99990,292,2,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,7:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8.9,8.3,96,102700,9999,9999,319,0,0,0,999900,999900,999900,99990,0,0,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,8:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8.8,8.1,95,102700,9999,9999,310,25,0,25,999900,999900,999900,99990,0,0,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,9:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,10.7,9.7,93,102700,9999,9999,329,131,57,101,999900,999900,999900,99990,247,2,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,10:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.2,10.3,88,102700,9999,9999,306,225,111,154,999900,999900,999900,99990,292,3,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,11:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.2,9.5,74,102700,9999,9999,320,389,265,200,999900,999900,999900,99990,270,4,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,12:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.5,10.5,77,102700,9999,9999,323,361,188,224,999900,999900,999900,99990,270,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,13:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.9,7.1,73,102700,9999,9999,318,317,0,317,999900,999900,999900,99990,337,9,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,14:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.9,8.3,78,102700,9999,9999,321,300,152,208,999900,999900,999900,99990,292,2,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,15:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,12.8,9.4,80,102700,9999,9999,329,222,0,222,999900,999900,999900,99990,292,4,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,16:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,14.5,4.5,51,102700,9999,9999,326,297,467,164,999900,999900,999900,99990,337,4,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,17:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,10.3,6.7,78,102700,9999,9999,308,103,273,80,999900,999900,999900,99990,360,3,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,18:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,11.3,7.1,76,102700,9999,9999,312,114,0,28,999900,999900,999900,99990,0,0,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,19:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,10.1,5.8,74,102700,9999,9999,317,0,0,0,999900,999900,999900,99990,22,4,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,10.1,6.4,78,102700,9999,9999,299,0,0,0,999900,999900,999900,99990,292,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.4,6.5,82,102700,9999,9999,306,0,0,0,999900,999900,999900,99990,315,2,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.6,5.9,78,102700,9999,9999,304,0,0,0,999900,999900,999900,99990,337,1,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.5,5.9,78,102700,9999,9999,300,0,0,0,999900,999900,999900,99990,337,2,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/20,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.4,6,80,102700,9999,9999,314,0,0,0,999900,999900,999900,99990,337,3,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/21,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9,6.5,84,102760,9999,9999,295,0,0,0,999900,999900,999900,99990,315,1,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/21,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8.5,6.5,87,102760,9999,9999,302,0,0,0,999900,999900,999900,99990,315,2,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/10/21,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7.7,6.4,91,102760,9999,9999,293,0,0,0,999900,999900,999900,99990,292,2,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
